,Open,High,Low,Close,Adj Close,Volume
2020-05-15,142.75410183585495,234.7809207902193,99.38304818448482,122.23613047481703,147.74161894803535,4465260
2020-05-18,102.54191267440952,267.80161525590637,98.71204482263052,151.9224570780205,160.18067339454473,2260945
2020-05-19,110.78914269933044,256.5731963995791,97.66064776535302,160.77526830956526,158.17366474211866,4725517
2020-05-20,103.14291856867342,226.70282701694214,97.88447343253299,124.5352314166211,140.14617790890432,1708669
2020-05-21,163.64104112637804,287.8629986355158,96.64984903475995,105.77321592251172,133.80844093662614,3124195
2020-05-22,131.43559810763267,279.7426021606928,92.60286857566003,139.10328691273986,112.68240225504188,1033635
2020-05-25,150.85706911647029,265.8451834658425,99.0719503070583,123.42033709263342,139.17424505622782,3307539
2020-05-26,190.7566473926093,285.0581729094242,96.70732311905834,121.9553923229802,116.26608151054852,4226419
2020-05-27,124.92922291488749,286.72942009598023,95.6044063098044,195.98628027134552,173.43656764922184,3596882
2020-05-28,141.03829230356297,270.8362976715035,91.10989469213482,161.6300485925724,120.883093549459,4965292
2020-05-29,175.55511385430486,283.7013328363672,94.47055543806425,155.6878443172096,105.85653052845339,2006891
2020-06-01,122.87981654916224,269.74714616692836,94.60358271201926,141.57751035233218,155.23661378172343,4947526
2020-06-02,107.6979909828793,268.01407717603,98.6456360952267,142.89443334301444,159.52297327194015,4239672
2020-06-03,128.9751452913768,261.8611378215184,95.46648220187788,154.0905003838081,187.19130612805054,1727467
2020-06-04,116.12212872540044,275.2716639557641,93.8040054897041,169.6429807036107,157.6981612417682,1455796
2020-06-05,192.9697652342573,215.86051052930736,99.76800328510659,170.21460961818295,134.5480853723446,3998851
2020-06-08,180.8120379564417,288.08707591989287,91.10720593326316,117.16939077054496,180.30118815263205,4661306
2020-06-09,163.34037565104234,287.1843527745232,94.22548428311944,150.0112752076627,154.0278893187421,3023969
2020-06-10,187.14605901877178,202.9247283034559,90.42024675171405,141.1958095034102,107.92802846311918,1997057
2020-06-11,180.36720768991145,282.5816750564763,97.3990412076693,187.05269662693843,156.58505603132465,2087812
2020-06-12,118.65700588860358,212.8869867473445,99.1807655219915,163.14189212183766,190.80185454216624,2314870
2020-06-15,189.25589984899779,233.5118854259142,92.8003732955049,153.25040664159818,139.63126254982205,4519241
2020-06-16,153.93422419156508,274.3508256291608,98.58341676799121,111.53946421789173,129.63258018998002,3903007
2020-06-17,180.74401551640625,216.07598960483082,92.92218230461897,160.56378893234114,114.346945701802,4674153
2020-06-18,189.60912999234932,281.7967024119062,99.10770161643916,111.72039056802335,115.14455219353573,1554280
2020-06-19,131.80034749718638,283.2134177957742,97.53961903596785,133.7206575565752,143.2771484341819,2945548
2020-06-22,111.00519245276767,250.74677337608364,98.04906776841439,114.28419648143318,159.56798241615294,4109094
2020-06-23,122.79351625419417,200.63858717168335,90.18006555600455,169.2073647024369,108.06154051696018,3212292
2020-06-24,142.71077886262563,228.70381331749127,99.62810357074027,120.62521138361527,193.95685890251656,1175993
2020-06-25,181.80147659224932,261.6926918375742,97.26670992070324,139.1859373188026,175.51336174451959,2694089
2020-06-26,186.07305832563435,298.11861780274234,93.04751095386133,189.56747776187785,158.66239182836625,4618313
2020-06-29,100.69521305311908,263.1813527016668,98.29394664858847,120.43163833989703,182.84386709389906,3950501
2020-06-30,151.07473025775658,225.980358106416,92.8152119841493,150.78050639587792,108.01867568121133,2384410
2020-07-01,141.74110031487788,263.40057030996115,98.72753839566128,141.9271661166022,147.68388777331245,2344955
2020-07-02,122.21078104707303,253.99853797158556,91.12580390411937,101.81240410457298,163.00931268616634,3307199
2020-07-03,111.98653673336828,277.98453951511436,97.03685977460796,179.27581135728127,182.86529061182893,2591986
2020-07-06,133.7615171403628,210.69806388269583,95.4069847664491,106.90459063145997,178.34695600492677,1286100
2020-07-07,194.2909703912519,276.1027902502028,90.96534470195441,147.42550209769536,127.70692497133996,1063879
2020-07-08,132.32029320207553,254.12665786761102,92.41893828258839,156.06782949389498,194.0880169559204,3680000
2020-07-09,151.8790621743366,296.29920038589944,90.12404036277314,162.8426456614587,112.43458414308704,4136091
2020-07-10,170.30189588951777,234.1872166038686,94.68767965464505,168.86316293078755,187.51336186211523,3048880
2020-07-13,136.3629602379294,263.2621893133948,93.0126526076,125.32723835227151,197.09402496046187,3469606
2020-07-14,197.17820827209607,293.20281055100173,95.98357484297759,100.99787766584494,117.71535232226256,1724045
2020-07-15,196.24472949421113,210.25097279906794,92.97237807708618,172.34436623549118,172.20660642037853,4039316
2020-07-16,125.17822958253642,293.72284872364514,92.99919111506985,153.56565993475786,104.02855187779984,2045533
2020-07-17,149.72485058923854,268.78857223008134,97.43193198731603,183.61177032072487,140.5422825139155,2285844
2020-07-20,130.08783098167697,206.7837059105172,90.48142835978354,182.13883629006943,151.6283299197674,1479280
2020-07-21,128.48404943774676,230.09635669468162,99.02894995191987,184.33261677878832,158.0645225909634,2556232
2020-07-22,103.68869473545328,270.81720886452814,98.52263874391181,148.509465997954,193.59372482485594,1787600
2020-07-23,160.95643339798968,206.73506014687717,96.67804683226406,133.36283958368656,167.22506872941946,1307268
2020-07-24,150.26790232288616,258.21704601762735,95.93221570107384,179.155820259137,148.1277951219237,4836985
2020-07-27,105.14787512499893,234.58830569529567,98.92302498139652,145.1294113029255,180.96750362658895,3767544
2020-07-28,127.86464642366114,262.09155177674774,91.85330179528714,118.34421964034345,195.0532820954409,2363517
2020-07-29,190.82658859666537,204.5742033812513,90.78969162190829,185.49740195614743,102.20661486822908,4967454
2020-07-30,123.95618906669725,287.15368061523765,92.39510169909538,188.2559876772347,198.25212722560389,2485619
2020-07-31,114.4894872091223,297.3488969177397,97.9457827870019,146.63097561401702,108.61321390636803,2838524
2020-08-03,148.9452760277563,296.88778552856917,90.34670266726484,107.56997273097875,181.43867792687615,2199399
2020-08-04,198.56504541106005,274.96518317429246,95.8280683508349,138.7826089916931,128.03347525514124,3651813
2020-08-05,124.20552715115004,213.00862401306318,99.9543751619131,180.35376594626035,113.21796577538717,1122026
2020-08-06,167.21355474058785,275.8263195929022,98.5569609383754,190.17740285462287,143.9855639713835,4175998
2020-08-07,176.16196153287177,202.45869164588015,95.2144568904359,120.34727424975958,164.39565794476135,1927890
2020-08-10,123.76375439923997,202.21235515289973,90.63640909286643,106.69736120252715,138.0951845023475,2281507
2020-08-11,172.82163486118594,232.3610219149541,98.3137351438571,187.73504531328388,105.4565408282699,2768753
2020-08-12,136.77831327192533,248.86431904046657,95.98978508177211,138.94049389788754,159.94611396587166,4210912
2020-08-13,163.23058305935794,277.0407417807793,91.14932997059567,154.17609642675632,190.24032761106747,3604684
2020-08-14,163.35297107608946,268.32953766065054,90.93857284823356,196.80658120507587,138.32153659472516,1735053
2020-08-17,153.57746840747586,244.59027063767485,99.09626819436592,106.65647279142229,121.6332777630827,1562167
2020-08-18,109.02897700544082,227.36266662816658,96.69200262938078,164.83180074520956,144.25773459328155,4119712
2020-08-19,183.5302495589238,299.7124500157711,98.29286799316756,107.41054225748671,104.83627110487808,1311741
2020-08-20,132.0780064971736,242.6181302235973,98.78978900282267,137.54689284665005,182.04875844802748,1956636
2020-08-21,118.65185103998542,245.13870243296753,95.71772352048322,180.3814545193447,182.63408109501867,1003626
2020-08-24,104.0775141554764,216.3623821191669,95.17446351755041,143.34722327556344,158.80004634296284,2658800
2020-08-25,159.0892943188242,279.4809548749929,94.3042741032099,199.71823539029504,135.31028889383896,2543971
2020-08-26,167.75643618422822,269.36822257814885,93.1694658779112,155.9059284946602,179.97833644457833,2807737
2020-08-27,101.65878289278561,222.07696127887604,94.34595960858712,132.11621526359534,155.46870247883672,4751531
2020-08-28,151.2093058299281,208.23810456158427,97.73879655730157,122.01113259047531,182.59323085500162,3305289
2020-08-31,122.6495775197938,268.04993020747133,96.01923431015132,135.05205342861618,163.14587925830205,4725406
2020-09-01,164.51727904094497,265.45112142811354,98.92523289954846,137.25332737595508,178.44054732127972,4031301
2020-09-02,117.43664290049915,227.32595269982093,94.43380014379187,106.8713677723961,159.856299321776,3844472
2020-09-03,169.0937738102466,295.086356225041,96.07089578718754,136.95741994267732,141.41410682156663,2627008
2020-09-04,138.67353463005372,215.10578917809002,96.31307553091989,146.4238519739225,195.79458599261375,1144454
2020-09-07,193.67299887367346,243.2334801042602,95.91697162306326,172.27377522388048,154.11138248788447,4674041
2020-09-08,113.75209441459933,294.3615920167599,97.02633773085516,165.67294847216078,160.50895185405383,1436442
2020-09-09,134.10663510502584,241.97273169261223,92.37433468374806,170.87656552291543,122.04876394147493,4487252
2020-09-10,111.34735212405892,263.8525947664086,95.12363777545791,100.83636818768571,162.56507894272764,1254043
2020-09-11,192.4693618278563,239.75943979627942,91.04224802808348,121.7667399580536,157.1607649482944,1643198
2020-09-14,187.7339353380981,227.421520234867,93.84511327644813,166.16842883998567,118.48383979470249,3560079
2020-09-15,125.79416277151556,298.3977647959828,94.87667068621265,148.39893681797471,105.95870973531437,1620343
2020-09-16,165.9984046034179,240.9334006315043,96.52224259545473,100.5313475668346,160.43593197147712,2436909
2020-09-17,181.7222200201216,289.40992036791346,99.50531052586203,180.44946424318223,176.36922693503206,1730070
2020-09-18,155.52008115994624,222.99546058910863,96.00651066548356,177.28095732903375,152.34013709220082,4018099
2020-09-21,152.96505783560065,221.31047040250832,97.4359391617656,154.84191629935626,122.67726253196457,3904979
2020-09-22,124.18522909004517,203.11340828845113,95.06266059495202,106.6463325776272,166.6521976693035,2845733
2020-09-23,109.31027678058992,265.1666825375885,96.34104031376332,176.65150495325847,108.01057266096022,2606325
2020-09-24,189.72157579533268,236.85263437237612,90.70932216133774,158.3713587731364,144.18337048019546,4403800
2020-09-25,190.04180571633304,286.4358249839637,92.54391580841848,178.1959977157959,116.33667583984202,4711131
2020-09-28,163.31014572732678,247.32099066915572,93.61853093205139,175.17469923958404,118.44590510598834,1110084
2020-09-29,133.90297910487007,296.8193427914722,94.72493355006513,180.3002071957837,120.22939491582036,2014391
2020-09-30,134.92095746126608,218.55255157031212,90.45648745502383,151.8008066404625,138.6707057043978,3443028
2020-10-01,172.59556788702395,286.86231679556107,91.40024097553318,114.0324518193515,105.11502056203976,4126801
2020-10-02,189.71102599525773,277.65968527917414,92.76814307791305,167.11574733796886,139.7793440929098,1473006
2020-10-05,188.70864242651174,277.0921844644052,99.71532690901051,162.04737850519706,151.1707447114701,2390277
2020-10-06,177.98755458576238,284.47832281168877,93.31347007103051,174.22531871990873,148.32942849663252,3954844
2020-10-07,164.20316461542876,276.10239909429987,94.82041058112083,116.98810060507353,138.27841004030404,2732626
2020-10-08,108.41399649950489,262.6220321631415,91.96097712738393,119.49751999002892,183.91466080707525,3884991
2020-10-09,116.16287140946137,213.12448776823877,96.10780071075769,189.04095172193286,114.53266924205042,1073568
2020-10-12,189.85541885270794,203.25261794912518,92.80683215515974,174.99777984520708,150.5696743781374,4204288
2020-10-13,160.642905965959,292.0847847815687,92.06992578438427,190.8228488700323,106.20414169565544,4061996
2020-10-14,100.91970516166296,261.6650314520738,95.1657262844598,175.87153211639207,107.11556788779097,2197442
2020-10-15,110.14715428660321,279.65372909761766,90.0550579916042,159.7155305990302,157.38658496770964,2199529
2020-10-16,166.3501769108056,248.152235151255,90.07664032649225,165.41327370278736,156.6018424887821,2790228
2020-10-19,100.50615838462187,211.73081889623944,92.19068809101857,188.91279239400097,187.80335128444568,3858210
2020-10-20,116.08080514174986,212.51857922025505,90.3672136250082,157.88067545119407,155.78736756600733,3323176
2020-10-21,154.8733789366586,268.55652872289716,91.08025754130692,163.23913243283874,195.97910204048503,2229351
2020-10-22,169.18951976926934,243.03058948994627,93.38860649338751,115.64767160036006,104.86948483999298,1961858
2020-10-23,165.19612595026007,220.05247267003367,98.02585679579813,147.39212201161027,109.8007684780741,3188440
2020-10-26,122.42693094605598,249.1594546741437,95.72048643369301,171.6397111958099,104.40658615703813,1471678
2020-10-27,171.2179221347536,206.42089370751341,95.12667725956416,127.09426983163654,118.527685033354,2429740
2020-10-28,123.72490874968001,258.19714019143987,92.93488823208122,120.22541805245349,154.1270110941678,3982885
2020-10-29,132.53996981592678,226.89934044350977,99.31753719432817,131.38268082244156,164.55721814274278,2822700
2020-10-30,174.64914051180241,279.75591006371883,93.97015041237192,124.15006279928335,104.55851579486688,1014390
2020-11-02,164.96328990472148,231.03619589235737,90.87092766795772,121.49126370363959,194.59708898455995,1497619
2020-11-03,184.9223410494178,245.52201490818013,96.17066516117801,142.4850842868087,184.21653766503812,1218547
2020-11-04,165.76128923003432,201.16205399081005,91.13838393476601,190.7838513883534,129.66124821570932,1551595
2020-11-05,156.83086033354715,207.24468877945588,93.45223142801692,150.70596467387182,107.7187530226468,1227436
2020-11-06,109.36747678280925,239.24935564066848,95.07411938717809,118.7920380815323,116.98870732190574,3322273
2020-11-09,136.77158030594336,247.99388347171237,98.74222524685176,107.6971669380874,112.69444137549726,3084820
2020-11-10,126.52023676817254,260.00205481193035,94.93546580340119,169.61561451379254,112.32837792989469,3348215
2020-11-11,124.39896433790835,229.16625787093034,97.02258766031665,138.27987644363878,151.8561688665734,4170230
2020-11-12,197.30105547524454,269.49818861265425,99.9281683899907,182.18309465853594,124.58474424934003,2595350
2020-11-13,139.30977246667604,286.01223971892045,91.31489119897982,165.95107686407704,135.81397165291446,2422533
2020-11-16,189.20465551771133,277.98509888933495,92.74731525519519,179.62414505413685,198.95053333843225,4839346
2020-11-17,163.1138625997263,203.96188253483572,93.94576075597647,127.19460394184487,168.4314248925345,4858804
2020-11-18,179.48113035416486,248.0506947257829,94.21828178538831,169.2358922461058,194.89806670470014,3325452
2020-11-19,150.2637093105192,210.49301784181748,94.11021075265546,126.40619846937187,114.25565550331156,3201072
2020-11-20,157.6903884626359,224.20450158625275,99.07611002556555,193.90684794502914,138.21394748325693,2785430
2020-11-23,149.2517693818864,298.6662593267147,97.14032644466856,163.63742815333745,155.47318032823543,2018056
2020-11-24,119.52429877980445,214.2495542901513,96.07905214090704,132.4511800175342,107.6758061888738,2393488
2020-11-25,172.2452115261505,249.8888153451356,93.09372717862782,126.95118622922726,100.41874436279579,1928252
2020-11-26,128.07723624408558,261.8155734318119,98.23790384221294,119.09265850716434,167.04343337969175,1587073
2020-11-27,102.43159664314538,270.2464970544104,99.55060511484989,169.4640958893728,164.18195168014353,1600338
2020-11-30,164.54722959071677,255.96486834869143,98.21198282550226,121.87156129979273,141.07888099996117,1547026
2020-12-01,117.7110679407049,200.97708474191836,90.01565105191473,159.5303265927489,148.96440760320326,1074231
2020-12-02,194.04585843529145,232.6461308243992,96.36401370183407,126.46350269253574,141.54430005920895,3170758
2020-12-03,195.39285770025873,251.77116433847115,90.51135381442101,166.19689447938686,102.40050448448889,4632245
2020-12-04,191.48643902204486,208.78664991448335,92.57607220333722,181.49397285405394,133.53716062174624,2352382
2020-12-07,137.01587002554444,235.06269312091808,90.59524700347772,177.8025243144653,117.70822553972899,4526185
2020-12-08,101.54566165288674,203.32031087913666,96.03795452949387,176.08513309307818,109.84241891013687,4373097
2020-12-09,192.83185625877252,207.85784971550208,96.86589913492607,118.7722405692252,195.67204338893498,2850131
2020-12-10,142.81841483173145,239.6923276201596,91.14487638065906,108.83849469845187,159.93597250421658,1493896
2020-12-11,196.66548190436697,213.27157540430602,93.8383888304498,169.89488284873858,172.86562842366027,3253840
2020-12-14,196.3619977089253,256.7540848261558,94.56236508955541,136.83472137943514,131.53637432661174,3593050
2020-12-15,185.300945546736,268.9464969137266,93.69053021760917,143.23462264033472,139.31471294940152,4419054
2020-12-16,129.44488920695858,280.0586699109083,91.21025000485193,103.1149092793391,123.69239938967235,4113534
2020-12-17,138.50977286019253,220.015024424481,94.18947790187475,125.95764492750492,109.69656709654248,4600957
2020-12-18,185.1136671516857,216.74825822590697,97.51178047808418,103.3676403874464,117.90316374415838,3259555
2020-12-21,131.69220051562777,210.45678403344002,90.71007664533255,187.91857726012478,179.7514045296486,3798610
2020-12-22,116.94927466860925,263.6430249543637,90.80180014081904,124.33966832185305,167.75458051837757,4171856
2020-12-23,155.68012624583503,270.64757264869013,93.54771291835985,155.7337169573008,154.69288759854769,2080132
2020-12-24,193.61547741607808,203.1586144825642,99.41725711618925,103.89793206611304,147.5089872866768,2307046
2020-12-25,169.6029796674973,293.621224624369,96.68572646722914,166.6847391305658,192.24342836561243,2725812
2020-12-28,157.00611700893649,205.19712836514725,96.78669956672564,132.30273457540937,107.27349477786684,4285749
2020-12-29,109.71764937707685,254.12963353010704,93.61919990837865,189.79191869576658,128.0600813237916,1576250
2020-12-30,161.50072266991697,270.90605194509163,95.93660791208538,188.8118188934036,134.9937853570714,2662918
2020-12-31,199.00538501042632,287.09691237460856,90.10131184027743,132.52906183617478,178.24258122127878,1517200
2021-01-01,114.0084015236524,271.40869321324277,96.36096046409543,190.0960895690468,199.25146201619714,4348006
2021-01-04,151.83296523637367,280.17280830697916,99.13286947576236,199.6157673498779,124.0670514757153,2596963
2021-01-05,187.73730719279553,233.94501925428062,96.12573468344819,182.5415664123948,187.43073341370805,2284519
2021-01-06,174.07686177542044,281.4825113746512,98.73698593466345,184.48713477552292,183.0622760431791,1930220
2021-01-07,169.7015740995268,208.01148463846752,97.23973055466094,124.90087361090899,122.46573976417666,1183683
2021-01-08,170.24840839871092,289.48166560605273,91.2055841640369,157.67023988577563,139.93325801992225,4839973
2021-01-11,135.94911512197552,254.75923761537362,99.02453307285842,106.72559139673679,140.9672869292519,2363864
2021-01-12,129.35918442644933,281.72977699624937,90.66443844355774,109.49179368216697,197.82206685265584,4342020
2021-01-13,180.93611554785136,245.23182845183,95.33967472547764,199.88926120332906,118.08919013788983,1532125
2021-01-14,181.01133946791808,264.3577695196525,91.42137123793458,132.6639249425911,179.9157971104782,2229003
2021-01-15,186.70723185801037,252.64026609361133,90.11706610730904,174.81839120488462,133.419271417311,2226947
2021-01-18,191.32405525564712,273.15895217553316,94.22034260127639,180.66650530268163,173.08703457761604,4033815
